2013-12-17T00:00:00Z,4907.48,789
2013-12-18T00:00:00Z,4648.48,774
2013-12-19T00:00:00Z,5394.16,817
2013-12-20T00:00:00Z,5060.85,772
2013-12-21T00:00:00Z,3428.08,476
2013-12-22T00:00:00Z,2452.94,328
2013-12-23T00:00:00Z,5252.48,822
2013-12-24T00:00:00Z,2553.47,408
2013-12-26T00:00:00Z,4032.91,606
2013-12-27T00:00:00Z,4575.54,700
2013-12-28T00:00:00Z,2762.26,411
2013-12-29T00:00:00Z,2183.89,281
2013-12-30T00:00:00Z,4567.7,691
2013-12-31T00:00:00Z,3768.49,563
2014-01-01T00:00:00Z,1453.68,228
2014-02-01T00:00:00Z,3596.61,528
2014-03-01T00:00:00Z,4882.71,741
2014-04-01T00:00:00Z,2937.43,386
2014-05-01T00:00:00Z,229.09,28
2014-06-01T00:00:00Z,0.0,0
2014-07-01T00:00:00Z,2847.2,381
2014-08-01T00:00:00Z,3789.54,567
2014-09-01T00:00:00Z,4272.18,639
2014-10-01T00:00:00Z,4836.95,742
2014-11-01T00:00:00Z,2548.68,367
2014-12-01T00:00:00Z,2160.91,300
2014-01-13T00:00:00Z,3977.56,667
2014-01-14T00:00:00Z,3867.49,672
2014-01-15T00:00:00Z,4187.04,661
2014-01-16T00:00:00Z,3825.39,636
2014-01-17T00:00:00Z,4811.17,741
2014-01-18T00:00:00Z,2234.57,322
2014-01-19T00:00:00Z,1639.15,227
2014-01-20T00:00:00Z,4476.09,692
2014-01-21T00:00:00Z,3566.52,570
2014-01-22T00:00:00Z,3781.28,616
2014-01-23T00:00:00Z,4098.18,652
2014-01-24T00:00:00Z,4647.32,705
2014-01-25T00:00:00Z,2134.27,300
2014-01-26T00:00:00Z,1836.01,238
2014-01-27T00:00:00Z,3306.9,570
2014-01-28T00:00:00Z,3354.79,534
2014-01-29T00:00:00Z,4094.06,640
2014-01-30T00:00:00Z,4257.57,700
2014-01-31T00:00:00Z,4592.15,710
2014-01-02T00:00:00Z,2862.53,394
2014-02-02T00:00:00Z,1470.3,214
